#1
double n1(2048,3)   # comment line
3.7375	-78	221
3.74	-33	220
3.7425	34	191
3.745	56	156
3.7475	128	93
3.75	183	36
3.7525	204	5
3.755	216	-40
3.7575	220	-92
3.76	210	-155
3.7625	176	-174
3.765	168	-174
3.7675	128	-196
3.77	87	-205
3.7725	52	-186
3.775	8	-163
3.7775	-18	-142
3.78	-63	-124
3.7825	-125	-79
3.785	-148	-31
3.7875	-177	-5
3.79	-187	21
3.7925	-188	57
3.795	-193	96
3.7975	-196	139
3.8	-206	164
3.8025	-177	192
3.805	-163	194
3.8075	-142	219
3.81	-116	216
3.8125	-73	215
3.815	-40	207
3.8175	-4	202
3.82	29	188
3.8225	62	157
3.825	88	139
3.8275	132	91
3.83	167	50
3.8325	200	28
3.835	197	3
3.8375	204	-24
3.84	200	-45
3.8425	227	-83
3.845	212	-108
3.8475	220	-150
3.85	209	-168
3.8525	202	-182
3.855	187	-188
3.8575	178	-173
3.86	172	-200
3.8625	167	-200
3.865	129	-208
3.8675	106	-211
3.87	79	-206
3.8725	64	-191
3.875	55	-192
3.8775	32	-196
3.88	25	-188
3.8825	18	-165
3.885	11	-166
3.8875	5	-161
3.89	-9	-169
3.8925	-39	-145
3.895	-41	-146
3.8975	-57	-129
3.9	-82	-117
3.9025	-87	-99
3.905	-87	-91
3.9075	-90	-99
3.91	-116	-89
3.9125	-103	-86
3.915	-113	-73
3.9175	-114	-65
3.92	-122	-72
3.9225	-124	-70
3.925	-130	-64
3.9275	-123	-66
3.93	-129	-72
3.9325	-116	-60
3.935	-111	-56
3.9375	-73	-41
3.94	-44	-32
3.9425	-5	-13
3.945	18	3
3.9475	70	30
3.95	107	49
3.9525	163	85
3.955	174	101
3.9575	146	119
3.96	129	124
3.9625	114	141
3.965	107	144
3.9675	82	150
3.97	77	176
3.9725	54	176
3.975	37	182
3.9775	33	192
3.98	14	196
3.9825	3	206
3.985	-8	222
3.9875	-19	220
3.99	-54	240
3.9925	-79	232
3.995	-114	240
3.9975	-133	234
4	-162	247
4.0025	-158	229
4.005	-188	229
4.0075	-191	203
4.01	-201	205
4.0125	-210	187
4.015	-222	162
4.0175	-236	152
4.02	-219	113
4.0225	-227	85
4.025	-213	38
4.0275	-203	15
4.03	-200	-9
4.0325	-179	-18
4.035	-144	-65
4.0375	-121	-91
4.04	-85	-148
4.0425	-39	-174
4.045	-17	-188
4.0475	13	-198
4.05	52	-205
4.0525	77	-216
4.055	144	-228
4.0575	183	-214
4.06	206	-209
4.0625	234	-194
4.065	227	-174
4.0675	229	-113
4.07	234	-78
4.0725	231	-30
4.075	220	19
4.0775	192	52
4.08	119	107
4.0825	66	187
4.085	14	193
4.0875	-17	219
4.09	-75	241
4.0925	-139	239
4.095	-191	221
4.0975	-209	203
4.1	-216	154
4.1025	-223	111
4.105	-235	49
4.1075	-198	-2
4.11	-167	-48
4.1125	-94	-126
4.115	-40	-192
4.1175	30	-204
4.12	56	-213
4.1225	138	-245
4.125	194	-232
4.1275	222	-192
4.13	253	-154
4.1325	267	-86
4.135	235	-3
4.1375	191	46
4.14	128	129
4.1425	42	206
4.145	-25	236
4.1475	-89	259
4.15	-196	246
4.1525	-206	217
4.155	-235	171
4.1575	-241	82
4.16	-213	10
4.1625	-161	-49
4.165	-79	-161
4.1675	-11	-207
4.17	60	-231
4.1725	148	-235
4.175	205	-225
4.1775	227	-183
4.18	243	-106
4.1825	234	-6
4.185	185	51
4.1875	93	159
4.19	14	219
4.1925	-59	238
4.195	-185	254
4.1975	-217	212
4.2	-216	140
4.2025	-219	38
4.205	-173	-23
4.2075	-93	-119
4.21	-19	-190
4.2125	47	-198
4.215	158	-230
4.2175	219	-201
4.22	219	-140
4.2225	230	-41
4.225	167	41
4.2275	111	138
4.23	1	213
4.2325	-61	202
4.235	-174	233
4.2375	-191	179
4.24	-212	94
4.2425	-192	2
4.245	-124	-82
4.2475	-28	-188
4.25	52	-194
4.2525	144	-221
4.255	227	-197
4.2575	218	-111
4.26	226	-24
4.2625	161	56
4.265	63	186
4.2675	-34	217
4.27	-158	246
4.2725	-207	213
4.275	-223	106
4.2775	-208	19
4.28	-145	-78
4.2825	-18	-191
4.285	56	-206
4.2875	166	-222
4.29	218	-198
4.2925	230	-99
4.295	207	4
4.2975	119	110
4.3	4	225
4.3025	-69	221
4.305	-201	215
4.3075	-194	156
4.31	-215	29
4.3125	-142	-35
4.315	-50	-143
4.3175	41	-198
4.32	145	-197
4.3225	203	-173
4.325	207	-96
4.3275	203	6
4.33	112	90
4.3325	13	192
4.335	-75	189
4.3375	-174	191
4.34	-194	112
4.3425	-194	11
4.345	-129	-57
4.3475	-9	-165
4.35	63	-198
4.3525	168	-206
4.355	210	-154
4.3575	227	-39
4.36	180	39
4.3625	59	175
4.365	-26	220
4.3675	-156	224
4.37	-198	172
4.3725	-204	73
4.375	-162	-28
4.3775	-61	-119
4.38	20	-208
4.3825	128	-189
4.385	203	-195
4.3875	213	-93
4.39	188	13
4.3925	112	96
4.395	-5	210
4.3975	-91	181
4.4	-185	199
4.4025	-182	107
4.405	-184	-3
4.4075	-83	-75
4.41	-8	-167
4.4125	68	-176
4.415	184	-177
4.4175	183	-116
4.42	197	-19
4.4225	131	67
4.425	37	161
4.4275	-55	193
4.43	-152	182
4.4325	-168	134
4.435	-178	25
4.4375	-117	-32
4.44	-37	-150
4.4425	48	-164
4.445	147	-187
4.4475	186	-150
4.45	205	-54
4.4525	182	25
4.455	70	121
4.4575	-19	209
4.46	-109	199
4.4625	-173	172
4.465	-177	72
4.4675	-171	-10
4.47	-89	-78
4.4725	1	-168
4.475	67	-165
4.4775	169	-185
4.48	173	-121
4.4825	197	-24
4.485	148	57
4.4875	41	150
4.49	-31	180
4.4925	-128	194
4.495	-181	145
4.4975	-157	66
4.5	-149	-22
4.5025	-57	-79
4.505	16	-162
4.5075	65	-149
4.51	145	-154
4.5125	157	-96
4.515	163	-18
4.5175	130	47
4.52	47	123
4.5225	-18	166
4.525	-93	165
4.5275	-160	160
4.53	-161	73
4.5325	-140	15
4.535	-97	-55
4.5375	-16	-126
4.54	45	-159
4.5425	119	-167
4.545	171	-153
4.5475	168	-84
4.55	182	-14
4.5525	125	61
4.555	36	151
4.5575	-24	167
4.56	-107	181
4.5625	-163	151
4.565	-161	96
4.5675	-149	26
4.57	-106	-45
4.5725	-36	-130
4.575	33	-173
4.5775	94	-164
4.58	158	-178
4.5825	179	-129
4.585	177	-53
4.5875	179	17
4.59	100	62
4.5925	30	151
4.595	-35	170
4.5975	-112	177
4.6	-165	158
4.6025	-142	100
4.605	-176	49
4.6075	-121	-22
4.61	-84	-65
4.6125	-12	-122
4.615	43	-133
4.6175	98	-146
4.62	137	-146
4.6225	153	-122
4.625	173	-57
4.6275	165	-11
4.63	115	49
4.6325	61	120
4.635	5	165
4.6375	-45	168
4.64	-117	167
4.6425	-134	135
4.645	-137	110
4.6475	-142	47
4.65	-130	-1
4.6525	-101	-26
4.655	-59	-87
4.6575	-14	-128
4.66	44	-143
4.6625	75	-155
4.665	124	-137
4.6675	158	-122
4.67	166	-98
4.6725	176	-41
4.675	143	3
4.6775	132	33
4.68	79	95
4.6825	44	140
4.685	-5	145
4.6875	-43	156
4.69	-95	164
4.6925	-129	158
4.695	-147	114
4.6975	-151	99
4.7	-147	56
4.7025	-120	15
4.705	-114	-15
4.7075	-89	-50
4.71	-39	-110
4.7125	-16	-116
4.715	22	-129
4.7175	54	-126
4.72	77	-141
4.7225	113	-154
4.725	140	-125
4.7275	146	-126
4.73	142	-92
4.7325	151	-60
4.735	142	-37
4.7375	139	1
4.74	117	29
4.7425	111	54
4.745	82	79
4.7475	54	110
4.75	22	128
4.7525	-10	147
4.755	-29	138
4.7575	-64	151
4.76	-102	166
4.7625	-108	149
4.765	-121	137
4.7675	-112	116
4.77	-129	107
4.7725	-122	94
4.775	-123	68
4.7775	-120	58
4.78	-124	32
4.7825	-102	1
4.785	-111	-2
4.7875	-99	0
4.79	-97	-14
4.7925	-76	-35
4.795	-53	-56
4.7975	-51	-64
4.8	-45	-70
4.8025	-12	-70
4.805	-18	-81
4.8075	-11	-99
4.81	7	-88
4.8125	11	-107
4.815	3	-109
4.8175	15	-112
4.82	27	-106
4.8225	28	-106
4.825	42	-104
4.8275	50	-119
4.83	53	-122
4.8325	61	-108
4.835	56	-104
4.8375	75	-124
4.84	50	-105
4.8425	58	-103
4.845	58	-101
4.8475	81	-110
4.85	62	-109
4.8525	75	-112
4.855	67	-97
4.8575	61	-89
4.86	28	-44
4.8625	8	-6
4.865	-18	35
4.8675	-86	124
4.87	-87	130
4.8725	-92	152
4.875	-102	171
4.8775	-72	152
4.88	-69	153
4.8825	-73	160
4.885	-59	141
4.8875	-40	155
4.89	-35	148
4.8925	-31	147
4.895	-25	156
4.8975	-12	139
4.9	6	142
4.9025	0	149
4.905	18	151
4.9075	39	126
4.91	54	120
4.9125	76	106
4.915	82	95
4.9175	117	63
4.92	120	44
4.9225	131	34
4.925	140	11
4.9275	156	-4
4.93	172	-19
4.9325	178	-56
4.935	166	-84
4.9375	165	-105
4.94	164	-129
4.9425	174	-137
4.945	148	-156
4.9475	139	-149
4.95	124	-159
4.9525	97	-164
4.955	53	-169
4.9575	31	-180
4.96	-2	-142
4.9625	-12	-128
4.965	-44	-111
4.9675	-81	-71
4.97	-134	-35
4.9725	-150	-20
4.975	-163	22
4.9775	-156	56
4.98	-163	87
4.9825	-171	134
4.985	-166	152
4.9875	-137	156
4.99	-136	184
4.9925	-87	197
4.995	-38	200
4.9975	2	181
5	28	149
5.0025	87	111
5.005	136	69
5.0075	184	30
5.01	194	-19
5.0125	198	-71
5.015	186	-139
5.0175	183	-159
5.02	139	-178
5.0225	97	-181
5.025	38	-174
5.0275	-9	-153
5.03	-42	-127
5.0325	-96	-61
5.035	-149	-24
5.0375	-163	33
5.04	-169	79
5.0425	-172	143
5.045	-153	173
5.0475	-135	186
5.05	-81	184
5.0525	-15	194
5.055	44	142
5.0575	99	94
5.06	159	30
5.0625	184	-22
5.065	192	-75
5.0675	181	-153
5.07	141	-149
5.0725	106	-174
5.075	40	-185
5.0775	-10	-133
5.08	-78	-97
5.0825	-146	-14
5.085	-160	29
5.0875	-162	90
5.09	-181	151
5.0925	-140	176
5.095	-83	208
5.0975	-5	196
5.1	52	147
5.1025	132	78
5.105	179	-7
5.1075	194	-57
5.11	212	-168
5.1125	153	-180
5.115	84	-192
5.1175	10	-180
