#1
double n1(29640,6)   # comment line
0.292	0	0.00015	0	0	-0.43457
0.293	0	0.00015	0	0	-0.45075
0.294	0	0.00015	0	0	-0.43765
0.295	0	0.00015	0	0	-0.43611
0.296	0	0.00015	0	0	-0.45229
0.297	0	0.00015	0	0	-0.44459
0.298	0	0.00015	0	0	-0.42455
0.299	0	0.00015	0	0	-0.44382
0.3	0	0.00015	0	0	-0.45615
0.301	0	0.00015	0	0	-0.42533
0.302	0	0.00015	0	0	-0.44305
0.303	0	0.00015	0	0	-0.45615
0.304	0	0.00015	0	0	-0.43765
0.305	0	0.00015	0	0	-0.42995
0.306	0	0.00015	0	0	-0.44536
0.307	0	0.00015	0	0	-0.44767
0.308	0	0.00015	0	0	-0.42995
0.309	0	0.00015	0	0	-0.44536
0.31	0	0.00015	0	0	-0.46693
0.311	0	0.00015	0	0	-0.42378
0.312	0	0.00015	0	0	-0.43303
0.313	0	0.00015	0	0	-0.4469
0.314	0	0.00015	0	0	-0.43997
0.315	0	0.00015	0	0	-0.44151
0.316	0	0.00015	0	0	-0.44844
0.317	0	0.00015	0	0	-0.44536
0.318	0	0.00015	0	0	-0.42995
0.319	0	0.00015	0	0	-0.43919
0.32	0	0.00015	0	0	-0.45615
0.321	0	0.00015	0	0	-0.4261
0.322	0	0.00015	0	0	-0.4469
0.323	0	0.00015	0	0	-0.45692
0.324	0	0.00015	0	0	-0.42995
0.325	0	0.00015	0	9.375	-0.43149
0.326	0	0.00031	0	-9.375	-0.44767
0.327	0	0.00015	0	0	-0.4469
0.328	0	0.00015	0	0	-0.43226
0.329	0	0.00015	0	9.375	-0.44536
0.33	0	0.00031	0	-9.375	-0.4677
0.331	0	0.00015	0	0	-0.42301
0.332	0	0.00015	0	0	-0.44074
0.333	0	0.00015	0	0	-0.45229
0.334	0	0.00015	0	0	-0.43765
0.335	0	0.00015	0	0	-0.42918
0.336	0	0.00015	0	0	-0.4469
0.337	0	0.00015	0	0	-0.44613
0.338	0	0.00015	0	0	-0.42764
0.339	0	0.00015	0	0	-0.44767
0.34	0	0.00015	0	0	-0.4546
0.341	0	0.00015	0	0	-0.4261
0.342	0	0.00015	0	0	-0.44151
0.343	0	0.00015	0	0	-0.46
0.344	0	0.00015	0	0	-0.43688
0.345	0	0.00015	0	0	-0.4261
0.346	0	0.00015	0	0	-0.44613
0.347	0	0.00015	0	0	-0.45152
0.348	0	0.00015	0	9.375	-0.4261
0.349	0	0.00031	0	-9.375	-0.44998
0.35	0	0.00015	0	0	-0.46616
0.351	0	0.00015	0	0	-0.4207
0.352	0	0.00015	0	0	-0.43534
0.353	0	0.00015	0	0	-0.45229
0.354	0	0.00015	0	0	-0.44151
0.355	0	0.00015	0	0	-0.43688
0.356	0	0.00015	0	0	-0.45383
0.357	0	0.00015	0	0	-0.4469
0.358	0	0.00015	0	0	-0.4261
0.359	0	0.00015	0	0	-0.43919
