#1
double n1(100000,4)   # comment line
0.11360 	0	0	0
0.11380 	-0.08	0	-0.08
0.11400 	0	0	-0.08
0.11420 	0.08	0	0
0.11440 	0	0	0
0.11460 	0	0.08	-0.08
0.11480 	-0.08	-0.08	-0.08
0.11500 	-0.08	0	-0.08
0.11520 	0	0.08	-0.08
0.11540 	0	0	-0.16
0.11560 	0	0	0
0.11580 	0	0	-0.08
0.11600 	0	0	0
0.11620 	0	0	-0.08
0.11640 	0	0	0
0.11660 	0.08	0	0
0.11680 	0	0	0
0.11700 	0.08	0	-0.08
0.11720 	0	0	-0.08
0.11740 	0.08	0	-0.08
0.11760 	0	0.08	-0.08
0.11780 	0	0	-0.08
0.11800 	0	0	-0.08
0.11820 	0	0	-0.08
0.11840 	0	0.08	0
0.11860 	0	0	0
0.11880 	0	0	0
0.11900 	0.08	0	-0.08
0.11920 	0	0	0
0.11940 	0	0	0
0.11960 	-0.08	0	0
0.11980 	0	0	-0.08
0.12000 	0	0	0.08
0.12020 	0	0.08	0
0.12040 	0	0	-0.08
0.12060 	0	0	-0.08
0.12080 	0	0	-0.08
0.12100 	0	0	0
0.12120 	0.08	0	-0.08
0.12140 	0	0	-0.08
0.12160 	0	0	0
0.12180 	0	0	-0.08
0.12200 	-0.08	0.08	-0.08
0.12220 	0.08	0	0
0.12240 	0	0	0
0.12260 	0	0	-0.08
0.12280 	-0.08	0	0
0.12300 	0	0	0
0.12320 	0	0	-0.08
0.12340 	0	0.08	0
0.12360 	0	0.08	-0.08
0.12380 	0.16	0	-0.08
0.12400 	0	0	0
0.12420 	0.08	0	-0.08
0.12440 	0	0	-0.08
0.12460 	0	0	0
0.12480 	-0.08	0	-0.08
0.12500 	0	0	-0.08
0.12520 	0	0.08	0
0.12540 	0.08	0	0
0.12560 	-0.08	0	0
0.12580 	0.08	0	-0.08
0.12600 	0	0	0
0.12620 	0	0	0
0.12640 	0	0.08	-0.08
0.12660 	0	0	-0.08
0.12680 	0	0	-0.08
0.12700 	0	0	0
0.12720 	0	0	-0.08
0.12740 	0	0	-0.08
0.12760 	0	0	0
0.12780 	0	0	-0.08
0.12800 	0.08	0.08	-0.08
0.12820 	0	0	-0.08
0.12840 	0	0.08	-0.08
0.12860 	0	0	-0.08
0.12880 	0	0.08	0
0.12900 	0	0	0.08
0.12920 	0	0	0
0.12940 	0.08	0	-0.08
0.12960 	0	0	-0.08
0.12980 	0	0	0
0.13000 	0	0	-0.08
0.13020 	0	-0.08	0
0.13040 	0.08	0	-0.08
0.13060 	0	0	-0.08
0.13080 	0.08	0.08	0
0.13100 	0	0	-0.08
0.13120 	0	0	0
0.13140 	0	0	-0.08
0.13160 	0	0	-0.08
0.13180 	0	0.08	0
0.13200 	0	0	-0.08
0.13220 	0.08	0	0
0.13240 	0	0	0
0.13260 	0	0.08	-0.08
0.13280 	0	0	0
0.13300 	0	0	0
0.13320 	0	0.08	0
0.13340 	0	0.16	0
0.13360 	0	0	-0.08
0.13380 	0	0	-0.08
0.13400 	0	0	-0.08
0.13420 	0	0	0
0.13440 	0.08	0	0
0.13460 	0	0	0.08
0.13480 	0.08	0	-0.08
0.13500 	0	0	0
0.13520 	0.08	0	0
0.13540 	0	0.08	-0.08
0.13560 	0.08	0	-0.08
0.13580 	0.08	0.08	-0.08
0.13600 	0	0.08	0
0.13620 	0	0.08	0
0.13640 	0	0	0
0.13660 	0	0	0
0.13680 	0	0.08	-0.08
0.13700 	0	0	0
0.13720 	0	0	0
0.13740 	0	-0.08	-0.08
0.13760 	0	0	0
0.13780 	0	0	-0.08
0.13800 	0.08	0	0
0.13820 	0.08	0	-0.08
0.13840 	0	0	0
0.13860 	0.08	0	-0.08
0.13880 	0	0	-0.08
0.13900 	0	0	-0.16
0.13920 	0	0	-0.08
0.13940 	0	0	-0.08
0.13960 	0	0	-0.08
0.13980 	0	0	0
0.14000 	0	-0.08	0
0.14020 	0	0	0
0.14040 	0	0	0
0.14060 	0	-0.08	-0.08
0.14080 	0	0.08	0
0.14100 	0	0	-0.08
0.14120 	0	0	0
0.14140 	0.08	0	-0.08
0.14160 	0	0	0.08
0.14180 	0	0	0
0.14200 	0.08	-0.08	0
0.14220 	0	0	-0.08
0.14240 	0.08	0	-0.08
0.14260 	0	0	-0.08
0.14280 	0	0	0
0.14300 	0	0	-0.08
0.14320 	0	0	-0.08
0.14340 	0	0	0
0.14360 	0	0	-0.08
0.14380 	0.08	0	-0.16
0.14400 	0	0.08	-0.08
0.14420 	0	0	0
0.14440 	0	0	-0.08
0.14460 	0	0	-0.08
0.14480 	0	0	-0.08
0.14500 	-0.08	0	0
0.14520 	0	0	0
0.14540 	0	0	0
0.14560 	0	0	0
0.14580 	0	0	0
0.14600 	0	-0.08	-0.08
0.14620 	0.08	0	0
0.14640 	0	0	-0.08
0.14660 	0.08	0.08	0
0.14680 	0	0.08	-0.08
0.14700 	0	0	0
0.14720 	0	0	0
0.14740 	0	0	0
0.14760 	0	0	-0.08
0.14780 	0	0	-0.08
0.14800 	0.08	0	0
0.14820 	0.08	0	0
0.14840 	0	0	-0.08
0.14860 	-0.08	0.08	0
0.14880 	0	0	-0.08
0.14900 	-0.08	0	-0.08
0.14920 	0	0	0
0.14940 	0	0.08	-0.08
0.14960 	0	0	-0.08
0.14980 	0	0.08	0
0.15000 	0.08	0	-0.08
0.15020 	0	0.08	-0.08
0.15040 	-0.08	0.08	-0.08
0.15060 	0	0.08	0
0.15080 	0	0	-0.08
0.15100 	0	0	-0.16
0.15120 	0	0	-0.08
0.15140 	0	0.08	0
0.15160 	0	-0.08	-0.08
0.15180 	-0.08	0	-0.08
0.15200 	0	0	0
0.15220 	0	0	0
0.15240 	0.08	0	0
0.15260 	0.08	0	-0.08
0.15280 	0.08	0	0
0.15300 	0.08	0	0.08
0.15320 	0	0	0
0.15340 	0	0.08	0
0.15360 	0	-0.08	-0.08
0.15380 	0.08	0	-0.16
0.15400 	0	0	-0.08
0.15420 	0	0	0
0.15440 	0	0	0
0.15460 	0	-0.08	0.08
0.15480 	0	0	-0.08
0.15500 	0	0	-0.08
0.15520 	0	-0.08	0.08
0.15540 	0	0	-0.08
0.15560 	0	0	0
0.15580 	0.08	0	0
0.15600 	0	0	0
0.15620 	0	-0.08	0
0.15640 	0	0	0
0.15660 	0	0	-0.08
0.15680 	0	0	0
0.15700 	0	0	0
0.15720 	0	0.08	0
0.15740 	0	0	0
0.15760 	0	0	0
0.15780 	0.08	0	-0.08
0.15800 	0	0	0.08
0.15820 	0	0	-0.08
0.15840 	0	0	0
0.15860 	0	0	0
0.15880 	0	0	-0.08
0.15900 	-0.08	0	0
0.15920 	0	0	0
0.15940 	0	0.08	-0.08
0.15960 	0	0	0
0.15980 	0	0	-0.08
0.16000 	0	0.08	0
0.16020 	0	0	-0.08
0.16040 	0	0	0
0.16060 	0.08	0	0.08
0.16080 	0	0	-0.08
0.16100 	0	0	-0.08
0.16120 	-0.08	0	0
0.16140 	0	0	0
0.16160 	0	0	0
0.16180 	0	0	0
0.16200 	0	0	-0.08
0.16220 	0.08	0	-0.08
0.16240 	0.08	0	0
0.16260 	0	-0.08	0.08
0.16280 	0.08	0	-0.08
0.16300 	0	0	0
0.16320 	0	0	0.08
0.16340 	0	0.08	0
0.16360 	0	0	-0.16
0.16380 	0	0	-0.08
0.16400 	0	0	-0.08
0.16420 	0.08	0	0
0.16440 	0	0	-0.08
0.16460 	0	0	-0.08
0.16480 	0	0	0
0.16500 	0	0	-0.08
0.16520 	0	0	0
0.16540 	0	0	0
0.16560 	0	0.08	-0.08
0.16580 	0	0	0.08
0.16600 	0	0.08	-0.08
0.16620 	0.08	0.08	0
0.16640 	0	0	0
0.16660 	0	0	0
0.16680 	0	0	0
0.16700 	0.08	0.08	-0.08
0.16720 	0	0	-0.08
0.16740 	0.08	0	0
0.16760 	-0.08	0	-0.08
0.16780 	0.08	0	0
0.16800 	0	0	-0.08
0.16820 	0	0	0
0.16840 	0	0	0
0.16860 	0	0	0
0.16880 	0	0	0.08
0.16900 	0	0	-0.08
0.16920 	0	0	0
0.16940 	0	0	0
0.16960 	0	0	-0.08
0.16980 	0	0	0
0.17000 	0	0	0
0.17020 	0	0	0
0.17040 	0	0	-0.08
0.17060 	0	-0.08	0
0.17080 	-0.08	0	-0.08
0.17100 	0	0	-0.08
0.17120 	-0.08	0	0
0.17140 	0.08	0	-0.08
0.17160 	0	0	0
0.17180 	0	0	0
0.17200 	0	0	0.08
0.17220 	0	0	0
0.17240 	0	-0.08	-0.08
0.17260 	-0.08	0	0
0.17280 	0	0	0
0.17300 	0	0	-0.16
0.17320 	0	0	-0.08
0.17340 	0.08	0	0
0.17360 	0.16	0	0
0.17380 	0	0.08	0
0.17400 	0	0	0
0.17420 	0	0.08	0
0.17440 	0	0	-0.08
0.17460 	0	0.08	0
0.17480 	0	0.08	0
0.17500 	0	-0.08	0
0.17520 	0	0	-0.08
0.17540 	0	0	0
0.17560 	0	0	0
0.17580 	0	0	0
0.17600 	0	0.08	0
0.17620 	0	0	0
0.17640 	0	0	0
0.17660 	0	0.08	-0.08
0.17680 	0.08	0	-0.08
0.17700 	0	0	-0.08
0.17720 	0	0	0
0.17740 	0	0	0
0.17760 	0	0	-0.08
0.17780 	-0.08	0	-0.08
0.17800 	0	0	0
0.17820 	-0.08	0	0
0.17840 	0	0.08	-0.16
0.17860 	0	-0.08	0
0.17880 	0.08	-0.08	-0.08
0.17900 	0.08	-0.08	0
0.17920 	0	0	-0.08
0.17940 	0	0.08	-0.08
0.17960 	0	0	0
0.17980 	0	0	0
0.18000 	0	0	-0.08
0.18020 	0	0	0
0.18040 	0	0.08	-0.08
0.18060 	0	0	0
0.18080 	0	0	0
